Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
"Large Cabin, 17 Acres | Playground | Forest Access",248909842,,111225,117902,926.88,34.09,352,7,4,16,true,false,false,true,true,true,false,Home/Apartment,Cabin,House/villa,5,79,2,1,Luxury,true,599,false,120,43,2026-05-13,Pinetop-Lakeside,Show Low,Pinedale,Arizona,85934,United States,mountains_lakes,https://www.airbnb.com/rooms/954583143517845100,https://a0.muscache.com/im/pictures/miso/Hosting-954583143517845100/original/17336a18-21e1-4c47-b698-3f7fbdad33cc.png,954583143517845100,3630558,34.2541,-110.2354,34.09,=AVERAGE($D$2:$D$103),0,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,6677,954583143517845100,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"Large Cabin, 17 Acres | Playground | Forest Access",248909842,,111225,117902,926.88,34.09,352,7,4,16,true,false,false,true,true,true,false,Home/Apartment,Cabin,House/villa,5,79,2,1,Luxury,true,599,false,120,43,2026-05-13,Pinetop-Lakeside,Show Low,Pinedale,Arizona,85934,United States,mountains_lakes,https://www.airbnb.com/rooms/954583143517845100,https://a0.muscache.com/im/pictures/miso/Hosting-954583143517845100/original/17336a18-21e1-4c47-b698-3f7fbdad33cc.png,954583143517845100,3630558,34.2541,-110.2354,35.34,=AVERAGE($D$2:$D$407),-1.25,"=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6,6677,954583143517845100,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"8BR/9BA Desert Oasis: Pool, Sand Beach & Game Barn",525152848,,186175,192066,1443.22,37.39,354,8,9,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,64,3,2-5,Luxury,true,694,true,129,35,2026-05-13,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86404,United States,mountains_lakes,https://www.airbnb.com/rooms/955286605424179513,https://a0.muscache.com/im/pictures/miso/Hosting-955286605424179513/original/c1f0afc5-0846-4e49-94cf-d8f63cdded2e.jpeg,955286605424179513,3552769,34.52426,-114.28077,44.84,=AVERAGE($D$2:$D$501),-7.45,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,5891,955286605424179513,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"7BR Resort Estate | Pool, Pickleball & Views",HolidayRental.com,HolidayRental.com,218160,328121,1983.27,42.64,277,7,5,16,true,false,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.9,8,4,6-20,Luxury,true,859,true,110,24,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/963790357909900606,https://a0.muscache.com/im/pictures/hosting/Hosting-963790357909900606/original/9ae9176b-88a4-44c7-905e-0ed98366c411.jpeg,963790357909900606,3571445,33.5404,-111.9765,53.10,=AVERAGE($D$2:$D$596),-10.46,"=IFERROR(($AU98-D98)/$AU98,0)",=$AU98-D98,109961,963790357909900606,,+18005303660,https://www.holidayrental.com/contact/,Medium,Listing is managed by HolidayRental.com and the official HolidayRental contact page lists this phone.,manager,https://www.holidayrental.com/,,,
"Kierland Oasis W/ Pickleball, Pool & Putting Green",396393429,Oasis Home Rentals,178082,181725,1745.9,36.17,355,6,6,12,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,10,1,1,Luxury,false,610,false,102,30,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/967509826217894978,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTY3NTA5ODI2MjE3ODk0OTc4/original/307490ea-c4f0-4c3a-a10e-2ab970d6bd9c.jpeg,967509826217894978,4096080,33.60327,-111.93727,47.11,=AVERAGE($D$2:$D$596),-10.94,"=IFERROR(($AU134-D134)/$AU134,0)",=$AU134-D134,3643,967509826217894978,Kierland Oasis,+13603050884,https://kierlandoasisaz.com/; https://oasishomerentals.com/,High,"Yandex visual search tied the property to kierlandoasisaz.com, which is owned by Oasis Home Rentals. Their official contact phone is +13603050884.",manager,https://kierlandoasisaz.com/,timandsharon@oasishomerentals.com,,
Elite Luxury Pickleball Palace-Heated Pool,100976080,,101017,154860,1188.44,41.67,254,6,3,10,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,47,2,2-5,Luxury,true,500,false,85,23,2026-05-16,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/969551303883070613,https://a0.muscache.com/im/pictures/hosting/Hosting-969551303883070613/original/22c8d84f-95ef-4029-ac5b-591b7c435980.jpeg,969551303883070613,3906384,33.59959,-111.91204,47.11,=AVERAGE($D$2:$D$596),-5.44,"=IFERROR(($AU258-D258)/$AU258,0)",=$AU258-D258,53843,969551303883070613,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Modern Mansion|Heated Pool & Spa|Game+Movie Room,539424614,Turn Key Concierge,158511,266851,1741.88,48.92,197,6,6,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,4.9,53,5,2-5,Luxury,false,828,false,91,24,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/990655154033422201,https://a0.muscache.com/im/pictures/miso/Hosting-990655154033422201/original/3b64acca-0cb6-4b6e-877e-86b782bb62ab.jpeg,990655154033422201,3716794,33.57687,-111.95845,47.11,=AVERAGE($D$2:$D$596),1.81,"=IFERROR(($AU157-D157)/$AU157,0)",=$AU157-D157,108340,990655154033422201,,+16027175451,https://www.turnkey-home.com/contact,Medium,"Exact Airbnb listing research ties the property to Turn Key Concierge, and the official contact page lists this phone.",manager,https://www.turnkey-home.com/contact,contact@turnkey-home.com,,
Lake Havasu Lagoon,97696230,,126733,169699,918.36,55.87,285,6,5,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,75,4,1,Luxury,true,501,false,138,21,2026-05-17,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86404,United States,mountains_lakes,https://www.airbnb.com/rooms/1009503596567019771,https://a0.muscache.com/im/pictures/miso/Hosting-1009503596567019771/original/2ce26bc5-0a35-482b-875e-58d28417b559.jpeg,1009503596567019771,,34.5166,-114.3547,55.87,=AVERAGE($D$2:$D$501),0,"=IFERROR(($AU8-D8)/$AU8,0)",=$AU8-D8,42966,1009503596567019771,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
8BR Families Groups sleeps 16+ Hot Tub - Game room,547587646,,246918,260130,1944.24,39.56,353,8,4,16,false,true,true,true,true,true,false,Home/Apartment,House,House/villa,4.85,36,2,2-5,Luxury,false,751,true,127,43,2026-05-16,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1029949376513853647,https://a0.muscache.com/im/pictures/miso/Hosting-1029949376513853647/original/09e7a731-f550-467a-949c-031624f52223.jpeg,1029949376513853647,4507209,35.25584,-111.75204,40.01,=AVERAGE($D$2:$D$130),-0.45,"=IFERROR(($AU8-D8)/$AU8,0)",=$AU8-D8,13212,1029949376513853647,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Desert Diamond HTD Pool/Hot Tub/Tennis/BBall/Sauna,484563587,,223669,275160,2236.69,48.54,302,7,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,26,3,6-20,Luxury,true,800,true,100,22,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1077813310260513265,https://a0.muscache.com/im/pictures/miso/Hosting-1077813310260513265/original/123122b6-3b05-41bc-abb0-db4ae36dad8b.jpeg,1077813310260513265,4375734,33.5902,-111.9684,53.10,=AVERAGE($D$2:$D$596),-4.56,"=IFERROR(($AU94-D94)/$AU94,0)",=$AU94-D94,51491,1077813310260513265,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Oak View Inn A Newly Renovated Luxury Guest House,567771776,,115895,120736,1332.13,26.2,350,8,6,16,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,4.85,7,1,1,Luxury,false,450,true,87,40,2026-05-16,Greenville,Greer,Taylors,South Carolina,29687,United States,mid_size_city,https://www.airbnb.com/rooms/1115368828074908781,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1115368828074908781/original/b7c308da-66db-49dc-83a3-825a68082e81.jpeg,1115368828074908781,3910858,34.9785,-82.292,26.20,=AVERAGE($D$2:$D$67),0,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,4841,1115368828074908781,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"WOW-Views! 7 Bd, 6 bth Infinity Pool&Spa 7000 sqft",147676453,,191637,222151,1269.12,52.98,318,7,6,14,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,41,3,2-5,Luxury,true,551,true,151,34,2026-05-11,Arizona Area,Page,Page,Arizona,86040,United States,mountains_lakes,https://www.airbnb.com/rooms/1147282516982245875,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE0NzI4MjUxNjk4MjI0NTg3NQ%3D%3D/original/925e4eab-97f4-4ce1-a9f5-e52303bb7cf2.jpeg,1147282516982245875,3958516,36.9318,-111.4657,50.34,=AVERAGE($D$2:$D$179),2.64,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,30514,1147282516982245875,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Casa de Camelback- Views and location!,389513245,,177802,232253,1778.02,36.36,309,7,5,14,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,24,4,1,Luxury,false,552,false,100,25,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1169747159491685881,https://a0.muscache.com/im/pictures/miso/Hosting-1169747159491685881/original/55e26097-cb03-474f-9e0d-ad7145294f1e.jpeg,1169747159491685881,4236484,33.5273,-111.97956,53.10,=AVERAGE($D$2:$D$596),-16.74,"=IFERROR(($AU135-D135)/$AU135,0)",=$AU135-D135,54451,1169747159491685881,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Luxury Scottsdale Villa with Pool & Spa,180522709,,215012,253502,1311.05,52.73,311,5,4,14,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,50,2,1,Luxury,true,462,true,164,45,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1183852806011068462,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1183852806011068462/original/c40ba838-fca4-41da-963d-3a66a20106fc.jpeg,1183852806011068462,4796935,33.6099,-111.9495,52.34,=AVERAGE($D$2:$D$596),0.39,"=IFERROR(($AU100-D100)/$AU100,0)",=$AU100-D100,38490,1183852806011068462,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Pickleball | Pool • Spa • Sleeps 26 | Near Marina,158774122,Havasu Lux Stays,144161,245260,1275.76,58.85,203,7,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,70,2,6-20,Luxury,true,750,true,113,36,2026-05-17,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86406,United States,mountains_lakes,https://www.airbnb.com/rooms/1222098788094563970,https://a0.muscache.com/im/pictures/hosting/Hosting-1222098788094563970/original/f911724d-d4b8-4de2-958f-7fb4b4cab2a6.jpeg,1222098788094563970,4183192,34.46156,-114.29117,44.84,=AVERAGE($D$2:$D$501),14.01,"=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6,101099,1222098788094563970,The RH Resort,+19096361922,https://www.havasuluxstays.com/; https://meetthehunters.net/,High,"Yandex visual search and title match linked this Lake Havasu property to Havasu Lux Stays, owned by Matt and Lisa Hunter. Their official contact phone is +19096361922.",manager,https://www.havasuluxstays.com/,info@meetthehunters.net,,
Luxe PV Estate • Sleeps 16 • Resort Yard & Pool,560921243,,155448,166474,1480.46,33.76,346,5,4,16,true,false,false,true,true,true,true,Home/Apartment,Villa,House/villa,4.95,21,2,1,Luxury,true,550,false,105,40,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1238590817847283488,https://a0.muscache.com/im/pictures/miso/Hosting-1238590817847283488/original/45df5ae1-bbc6-4824-8c02-3e5a1670c93e.jpeg,1238590817847283488,4178238,33.53335,-111.99138,52.34,=AVERAGE($D$2:$D$596),-18.58,"=IFERROR(($AU161-D161)/$AU161,0)",=$AU161-D161,11026,1238590817847283488,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
The Showstopper Escape,657563050,,290551,380639,2526.53,69.28,205,6,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,27,4,1,Luxury,true,925,true,115,27,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1269286452215821303,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI2OTI4NjQ1MjIxNTgyMTMwMw==/original/eaf1ea2b-c627-45d8-a6ac-b64682c2cada.jpeg,1269286452215821303,4824428,33.5994771664,-111.9379008373,47.11,=AVERAGE($D$2:$D$596),22.17,"=IFERROR(($AU52-D52)/$AU52,0)",=$AU52-D52,90088,1269286452215821303,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Iconic Views w/Pickleball & Gameroom | Pool & Spa,158774122,Havasu Lux Stays,221355,293256,1505.82,60,259,7,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,56,2,6-20,Luxury,true,695,true,147,39,2026-05-11,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86406,United States,mountains_lakes,https://www.airbnb.com/rooms/1288472630280657707,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4ODQ3MjYzMDI4MDY1NzcwNw==/original/0c8b4715-b390-48a3-be08-5f171e838513.jpeg,1288472630280657707,4377365,34.4546191672,-114.3241369602,44.84,=AVERAGE($D$2:$D$501),15.16,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,71901,1288472630280657707,Iconic Views w/Pickleball & Gameroom | Pool & Spa,+19096361922,https://www.havasuluxstays.com/; https://meetthehunters.net/,High,"Yandex visual search and title match linked this Lake Havasu property to Havasu Lux Stays, owned by Matt and Lisa Hunter. Their official contact phone is +19096361922.",manager,https://www.havasuluxstays.com/,info@meetthehunters.net,,
Luxury Estate Acre Lot-Pickleball-Pool-Spa-Gym,8945407,,563887,608872,2185.61,77.01,335,8,9,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,65,2,6-20,Luxury,true,804,true,258,81,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1314575510263216526,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMxNDU3NTUxMDI2MzIxNjUyNg%3D%3D/original/da6750db-a0e2-4ba2-80be-db4ecff26890.jpeg,1314575510263216526,4367943,33.603456452,-111.9695654271,53.10,=AVERAGE($D$2:$D$596),23.91,"=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6,44985,1314575510263216526,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Luxury 5-BR Flagstaff Cabin,80594799,,116579,151786,1339.99,34.94,293,5,5,16,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,5,17,3,2-5,Luxury,false,2437,true,87,24,2026-05-13,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1319680092212909861,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMxOTY4MDA5MjIxMjkwOTg2MQ%3D%3D/original/93a867bf-2541-43f5-aab3-17b6c958d8b2.jpeg,1319680092212909861,4321308,35.2394,-111.69262,53.54,=AVERAGE($D$2:$D$130),-18.60,"=IFERROR(($AU34-D34)/$AU34,0)",=$AU34-D34,35207,1319680092212909861,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
GolfSim | Theatr | HotTub | 4 KingSuites | 6 Bunks,459783472,,106430,114544,879.59,39.54,336,5,5,14,true,true,true,true,true,false,false,Home/Apartment,Cabin,House/villa,5,26,3,2-5,Luxury,true,300,true,121,38,2026-05-16,Pinetop-Lakeside,Show Low,Show Low,Arizona,85901,United States,mountains_lakes,https://www.airbnb.com/rooms/1324036086365947403,https://a0.muscache.com/im/pictures/hosting/Hosting-1324036086365947403/original/c50c1078-3345-4e5b-9c3a-0adcb5efc788.jpeg,1324036086365947403,4466823,34.2282,-110.0883,39.54,=AVERAGE($D$2:$D$103),0,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,8114,1324036086365947403,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
GolfSim | Theatr | HotTub | 4 KingSuites | 6 Bunks,459783472,,106430,114544,879.59,39.54,336,5,5,14,true,true,true,true,true,false,false,Home/Apartment,Cabin,House/villa,5,26,3,2-5,Luxury,true,300,true,121,38,2026-05-16,Pinetop-Lakeside,Show Low,Show Low,Arizona,85901,United States,mountains_lakes,https://www.airbnb.com/rooms/1324036086365947403,https://a0.muscache.com/im/pictures/hosting/Hosting-1324036086365947403/original/c50c1078-3345-4e5b-9c3a-0adcb5efc788.jpeg,1324036086365947403,4466823,34.2282,-110.0883,39.54,=AVERAGE($D$2:$D$407),0,"=IFERROR(($AU9-D9)/$AU9,0)",=$AU9-D9,8114,1324036086365947403,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
The Vale & Sage | Luxury Private Resort Home,363852213,,127833,217861,1775.46,48.32,202,6,4,10,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,3,3,2-5,Luxury,true,650,false,72,8,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1339242627641411557,https://a0.muscache.com/im/pictures/miso/Hosting-1339242627641411557/original/a823634d-c778-4227-a5d2-945a735fae8e.jpeg,1339242627641411557,4422896,33.5678,-111.9642,47.11,=AVERAGE($D$2:$D$596),1.21,"=IFERROR(($AU201-D201)/$AU201,0)",=$AU201-D201,90028,1339242627641411557,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
7BR Lux Pool & Pickleball Oasis w/Speakeasy,900222,,277563,318453,1516.74,57.55,318,7,3,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,50,3,1,Luxury,true,489,false,183,53,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1342436588176503315,https://a0.muscache.com/im/pictures/miso/Hosting-1342436588176503315/original/3434b2da-ed81-4e1a-badd-a949e1339241.jpeg,1342436588176503315,4633510,33.6142,-111.95769,53.10,=AVERAGE($D$2:$D$596),4.45,"=IFERROR(($AU61-D61)/$AU61,0)",=$AU61-D61,40890,1342436588176503315,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Luxe Scottsdale Getaways | Golf View. Pool & Spa,Scottsdale Villas,The Scottsdale Resort & Spa,114849,143370,1248.36,38.17,340,5,6,14,true,true,false,true,true,true,true,Home/Apartment,Apartment,Apt/Condo/Loft,5,7,1,2-5,Luxury,false,0,true,92,24,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85258,United States,suburban,https://www.airbnb.com/rooms/1345042628126394618,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1345042628126394618/original/94abaca9-32b5-40a0-b0c3-411c14d4970a.png,1345042628126394618,,33.5487,-111.9161,52.34,=AVERAGE($D$2:$D$596),-14.17,"=IFERROR(($AU222-D222)/$AU222,0)",=$AU222-D222,28521,1345042628126394618,The Scottsdale Resort & Spa,+14809919000,https://www.thescottsdaleresort.com/contact-us; https://www.thescottsdaleresort.com/luna-spa/lifestyle-memberships,Medium,"Property fingerprint search matched the listing to The Scottsdale Resort & Spa villas, and the official resort site lists this reservations phone.",manager,https://www.thescottsdaleresort.com/,scottsdaleresortfd@dhmhotels.com,,
"Luxury 6,000+ sq ft Hideaway with Heated Pool, Spa",380749045,,155196,166896,708.66,64.22,341,5,4,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,5,42,5,2-5,Luxury,true,365,false,219,62,2026-05-11,Greenville,Greer,Taylors,South Carolina,29687,United States,mid_size_city,https://www.airbnb.com/rooms/1353919194026569025,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1353919194026569025/original/eec6c263-514b-450d-898b-ee0e4296c25b.jpeg,1353919194026569025,4427031,34.9353,-82.2874,64.22,=AVERAGE($D$2:$D$67),0,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,11700,1353919194026569025,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Entertainers Paradise! $6M Estate with Lagoon Pool,104028805,HolidayRental.com,266388,333507,2065.02,52.87,248,6,6,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,37,3,6-20,Luxury,true,600,true,129,38,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1354532747362290532,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1354532747362290532/original/a0e021cf-3a37-4cf1-8be8-69d9720b15b4.jpeg,1354532747362290532,4430596,33.5726,-111.9313,47.11,=AVERAGE($D$2:$D$596),5.76,"=IFERROR(($AU69-D69)/$AU69,0)",=$AU69-D69,67119,1354532747362290532,,+18005303660,https://www.holidayrental.com/contact/,Medium,Listing is managed by HolidayRental.com and the official HolidayRental contact page lists this phone.,manager,https://www.holidayrental.com/,,,
"Hot Tub, Grill, Fire Pit | 25 mins to Grand Canyon",428903564,,321758,364836,1462.54,70.97,310,8,4,16,true,false,true,true,false,false,false,Home/Apartment,House,House/villa,5,13,1,6-20,Luxury,true,515,true,220,89,2026-05-11,Flagstaff,Flagstaff,Williams,Arizona,86046,United States,mid_size_city,https://www.airbnb.com/rooms/1371285680815890803,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1371285680815890803/original/cda27521-84ad-438e-8596-3a34ff54fe56.jpeg,1371285680815890803,4472314,35.6485,-112.1343,40.01,=AVERAGE($D$2:$D$130),30.96,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,43078,1371285680815890803,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
The Big Deck Home Pickleball  Arcade  Hot Tub Pets,547587646,,111437,125589,1311.02,26.4,330,5,4,16,true,false,true,true,true,true,false,Home/Apartment,House,House/villa,4.9,18,2,2-5,Luxury,false,499,false,85,28,2026-05-15,Flagstaff,Flagstaff,Flagstaff,Arizona,86004,United States,mid_size_city,https://www.airbnb.com/rooms/1390643911852394476,https://a0.muscache.com/im/pictures/miso/Hosting-1390643911852394476/original/356ed5a2-f726-4a03-9947-5a504d968f29.jpeg,1390643911852394476,4505659,35.19684,-111.57844,53.54,=AVERAGE($D$2:$D$130),-27.14,"=IFERROR(($AU39-D39)/$AU39,0)",=$AU39-D39,14152,1390643911852394476,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Rock Creek Ranch,224226484,White Whale Properties,169284,183963,1434.61,41.7,296,6,6,16,true,false,true,true,true,false,false,Home/Apartment,Cabin,House/villa,5,17,2,1,Luxury,true,600,false,118,38,2026-05-14,Pinetop-Lakeside,Show Low,Pinedale,Arizona,85934,United States,mountains_lakes,https://www.airbnb.com/rooms/1426375609331601752,https://a0.muscache.com/im/pictures/hosting/Hosting-1426375609331601752/original/b0a93305-7a55-4de9-bd3f-b0cbd4786228.jpeg,1426375609331601752,4642681,34.2551,-110.2374,41.70,=AVERAGE($D$2:$D$103),0,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,14679,1426375609331601752,Rock Creek Ranch,+14807731855,https://travelwhitewhale.com/events/; https://travelwhitewhale.com/contact-us/,Medium,"White Whale's Rock Creek Ranch events page names the property directly, and the White Whale contact page lists this phone.",manager,https://travelwhitewhale.com/events/,contact@travelwhitewhale.com,,
Rock Creek Ranch,224226484,White Whale Properties,169284,183963,1434.61,41.7,296,6,6,16,true,false,true,true,true,false,false,Home/Apartment,Cabin,House/villa,5,17,2,1,Luxury,true,600,false,118,38,2026-05-14,Pinetop-Lakeside,Show Low,Pinedale,Arizona,85934,United States,mountains_lakes,https://www.airbnb.com/rooms/1426375609331601752,https://a0.muscache.com/im/pictures/hosting/Hosting-1426375609331601752/original/b0a93305-7a55-4de9-bd3f-b0cbd4786228.jpeg,1426375609331601752,4642681,34.2551,-110.2374,36.15,=AVERAGE($D$2:$D$407),5.55,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,14679,1426375609331601752,Rock Creek Ranch,+14807731855,https://travelwhitewhale.com/events/; https://travelwhitewhale.com/contact-us/,Medium,"White Whale's Rock Creek Ranch events page names the property directly, and the White Whale contact page lists this phone.",manager,https://travelwhitewhale.com/events/,contact@travelwhitewhale.com,,
"[The Grandview] Pool, Pickleball, Hot Tub, Views",98537285,,118234,189707,923.7,54.7,255,8,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,32,2,6-20,Luxury,true,650,true,128,37,2026-05-16,Arizona Area,Page,Page,Arizona,86040,United States,mountains_lakes,https://www.airbnb.com/rooms/1436609231195398676,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1436609231195398676/original/36877252-51ae-4ed0-b417-733d0a1288b6.jpeg,1436609231195398676,4542410,36.9991,-111.5548,50.34,=AVERAGE($D$2:$D$179),4.36,"=IFERROR(($AU9-D9)/$AU9,0)",=$AU9-D9,71473,1436609231195398676,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Luxury Retreat • Hot Tub • Games,486912742,,144048,151839,1200.4,45.98,289,6,4,16,true,false,true,true,true,true,false,Home/Apartment,House,House/villa,5,32,2,2-5,Luxury,true,400,false,120,43,2026-05-15,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1461902864732258855,https://a0.muscache.com/im/pictures/miso/Hosting-1461902864732258855/original/3068190c-2ac2-478e-b26e-ca238c23c7d9.jpeg,1461902864732258855,4955927,35.1768,-111.71556,43.98,=AVERAGE($D$2:$D$130),2,"=IFERROR(($AU21-D21)/$AU21,0)",=$AU21-D21,7791,1461902864732258855,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
